,sampleID
3906,speaker011_0073
3907,speaker011_0093
3908,speaker011_0026
3909,speaker011_0105
3910,speaker011_0004
3911,speaker011_0045
3912,speaker011_0014
3913,speaker011_0032
3914,speaker011_0136
3915,speaker011_0044
3916,speaker011_0078
3917,speaker011_0052
3918,speaker011_0002
3919,speaker011_0067
3920,speaker011_0038
3921,speaker011_0023
3922,speaker011_0081
3923,speaker011_0106
3924,speaker011_0125
3925,speaker011_0024
3926,speaker011_0090
3927,speaker011_0124
3928,speaker011_0129
3929,speaker011_0115
3930,speaker011_0042
3931,speaker011_0029
3932,speaker011_0132
3933,speaker011_0048
3934,speaker011_0062
3935,speaker011_0088
3936,speaker011_0097
3937,speaker011_0028
3938,speaker011_0134
3939,speaker011_0056
3940,speaker011_0063
3941,speaker011_0089
3942,speaker011_0069
3943,speaker011_0131
3944,speaker011_0043
3945,speaker011_0123
3946,speaker011_0070
3947,speaker011_0142
3948,speaker011_0101
3949,speaker011_0033
3950,speaker011_0127
3951,speaker011_0053
3952,speaker011_0107
3953,speaker011_0055
3954,speaker011_0059
3955,speaker011_0074
3956,speaker011_0111
3957,speaker011_0140
3958,speaker011_0022
3959,speaker011_0098
3960,speaker011_0075
3961,speaker011_0122
3962,speaker011_0027
3963,speaker011_0064
3964,speaker011_0137
3965,speaker011_0126
3966,speaker011_0080
3967,speaker051_0093
3968,speaker051_0002
3969,speaker051_0098
3970,speaker051_0089
3971,speaker051_0080
3972,speaker051_0013
3973,speaker051_0004
3974,speaker051_0109
3975,speaker051_0094
3976,speaker051_0076
3977,speaker051_0042
3978,speaker051_0106
3979,speaker051_0030
3980,speaker051_0037
3981,speaker051_0026
3982,speaker051_0065
3983,speaker051_0009
3984,speaker051_0052
3985,speaker051_0067
3986,speaker051_0054
3987,speaker051_0058
3988,speaker051_0101
3989,speaker051_0066
3990,speaker051_0056
3991,speaker051_0088
3992,speaker051_0111
3993,speaker051_0033
3994,speaker051_0085
3995,speaker051_0062
3996,speaker051_0020
3997,speaker051_0129
3998,speaker051_0122
3999,speaker051_0019
4000,speaker051_0032
4001,speaker051_0059
4002,speaker051_0006
4003,speaker051_0049
4004,speaker051_0100
4005,speaker051_0113
4006,speaker051_0035
4007,speaker051_0102
4008,speaker051_0060
4009,speaker051_0078
4010,speaker051_0014
4011,speaker051_0097
4012,speaker051_0073
4013,speaker051_0084
4014,speaker051_0005
4015,speaker051_0117
4016,speaker051_0034
4017,speaker051_0072
4018,speaker051_0051
4019,speaker051_0124
4020,speaker051_0003
4021,speaker051_0043
4022,speaker051_0123
4023,speaker051_0015
4024,speaker051_0096
4025,speaker051_0103
4026,speaker051_0064
4027,speaker051_0046
4028,speaker051_0125
4029,speaker051_0105
4030,speaker051_0071
4031,speaker051_0012
4032,speaker051_0031
4033,speaker051_0025
4034,speaker051_0083
4035,speaker051_0121
4036,speaker051_0040
4037,speaker051_0081
4038,speaker051_0104
4039,speaker051_0118
4040,speaker051_0108
4041,speaker051_0061
4042,speaker051_0044
4043,speaker051_0011
4044,speaker051_0027
4045,speaker051_0036
4046,speaker051_0001
4047,speaker051_0038
4048,speaker051_0075
4049,speaker051_0127
4050,speaker051_0082
4051,speaker051_0092
4052,speaker051_0126
4053,speaker051_0069
4054,speaker051_0119
4055,speaker051_0053
4056,speaker051_0017
4057,speaker013_0041
4058,speaker013_0015
4059,speaker013_0045
4060,speaker013_0050
4061,speaker013_0066
4062,speaker013_0113
4063,speaker013_0032
4064,speaker013_0027
4065,speaker013_0044
4066,speaker013_0062
4067,speaker013_0069
4068,speaker013_0117
4069,speaker013_0124
4070,speaker013_0081
4071,speaker013_0067
4072,speaker013_0046
4073,speaker013_0084
4074,speaker013_0100
4075,speaker013_0057
4076,speaker013_0006
4077,speaker013_0092
4078,speaker013_0065
4079,speaker013_0023
4080,speaker013_0074
4081,speaker013_0014
4082,speaker013_0106
4083,speaker013_0126
4084,speaker013_0021
4085,speaker013_0064
4086,speaker013_0115
4087,speaker013_0107
4088,speaker013_0108
4089,speaker013_0098
4090,speaker013_0079
4091,speaker013_0089
4092,speaker013_0029
4093,speaker013_0003
4094,speaker013_0121
4095,speaker013_0011
4096,speaker013_0025
4097,speaker013_0042
4098,speaker013_0047
4099,speaker013_0028
4100,speaker013_0017
4101,speaker013_0002
4102,speaker013_0091
4103,speaker013_0080
4104,speaker013_0034
4105,speaker013_0127
4106,speaker013_0090
4107,speaker013_0054
4108,speaker013_0009
4109,speaker013_0073
4110,speaker013_0048
4111,speaker013_0096
4112,speaker013_0111
4113,speaker013_0024
4114,speaker013_0075
4115,speaker013_0036
4116,speaker013_0078
4117,speaker013_0001
4118,speaker013_0095
4119,speaker013_0105
4120,speaker013_0030
4121,speaker013_0020
4122,speaker013_0110
4123,speaker013_0004
4124,speaker013_0088
4125,speaker013_0037
4126,speaker013_0123
4127,speaker013_0040
4128,speaker013_0022
4129,speaker013_0097
4130,speaker013_0055
4131,speaker013_0094
4132,speaker013_0063
4133,speaker013_0083
4134,speaker013_0122
4135,speaker013_0010
4136,speaker013_0102
4137,speaker013_0019
4138,speaker013_0125
4139,speaker013_0026
4140,speaker013_0018
4141,speaker013_0033
4142,speaker013_0082
4143,speaker013_0077
4144,speaker013_0086
4145,speaker013_0008
4146,speaker013_0072
4147,speaker042_0069
4148,speaker042_0038
4149,speaker042_0083
4150,speaker042_0013
4151,speaker042_0117
4152,speaker042_0021
4153,speaker042_0077
4154,speaker042_0023
4155,speaker042_0068
4156,speaker042_0018
4157,speaker042_0029
4158,speaker042_0002
4159,speaker042_0056
4160,speaker042_0076
4161,speaker042_0061
4162,speaker042_0065
4163,speaker042_0036
4164,speaker042_0014
4165,speaker042_0035
4166,speaker042_0009
4167,speaker042_0057
4168,speaker042_0045
4169,speaker042_0111
4170,speaker042_0107
4171,speaker042_0078
4172,speaker042_0050
4173,speaker042_0079
4174,speaker042_0055
4175,speaker042_0060
4176,speaker042_0059
4177,speaker042_0042
4178,speaker042_0073
4179,speaker042_0104
4180,speaker042_0041
4181,speaker042_0098
4182,speaker042_0084
4183,speaker042_0001
4184,speaker042_0114
4185,speaker042_0094
4186,speaker042_0027
4187,speaker042_0024
4188,speaker042_0070
4189,speaker042_0020
4190,speaker042_0016
4191,speaker042_0106
4192,speaker042_0048
4193,speaker042_0012
4194,speaker042_0102
4195,speaker042_0096
4196,speaker042_0015
4197,speaker042_0047
4198,speaker042_0019
4199,speaker042_0066
4200,speaker042_0022
4201,speaker042_0030
4202,speaker042_0086
4203,speaker042_0049
4204,speaker042_0004
4205,speaker042_0090
4206,speaker042_0033
4207,speaker042_0093
4208,speaker042_0108
4209,speaker042_0043
4210,speaker042_0010
4211,speaker042_0091
4212,speaker042_0046
4213,speaker042_0085
4214,speaker042_0072
4215,speaker042_0006
4216,speaker042_0028
4217,speaker042_0051
4218,speaker042_0082
4219,speaker042_0005
4220,speaker042_0101
4221,speaker042_0032
4222,speaker042_0071
4223,speaker042_0075
4224,speaker042_0037
4225,speaker042_0053
4226,speaker042_0087
4227,speaker042_0103
4228,speaker042_0063
4229,speaker045_0067
4230,speaker045_0073
4231,speaker045_0088
4232,speaker045_0055
4233,speaker045_0011
4234,speaker045_0029
4235,speaker045_0066
4236,speaker045_0039
4237,speaker045_0051
4238,speaker045_0058
4239,speaker045_0001
4240,speaker045_0050
4241,speaker045_0089
4242,speaker045_0096
4243,speaker045_0030
4244,speaker045_0107
4245,speaker045_0108
4246,speaker045_0076
4247,speaker045_0078
4248,speaker045_0015
4249,speaker045_0017
4250,speaker045_0101
4251,speaker045_0059
4252,speaker045_0022
4253,speaker045_0049
4254,speaker045_0040
4255,speaker045_0024
4256,speaker045_0094
4257,speaker045_0033
4258,speaker045_0077
4259,speaker045_0065
4260,speaker045_0026
4261,speaker045_0041
4262,speaker045_0003
4263,speaker045_0046
4264,speaker045_0104
4265,speaker045_0083
4266,speaker045_0106
4267,speaker045_0072
4268,speaker045_0012
4269,speaker045_0110
4270,speaker045_0062
4271,speaker045_0052
4272,speaker045_0045
4273,speaker045_0081
4274,speaker045_0098
4275,speaker045_0085
4276,speaker045_0042
4277,speaker045_0060
4278,speaker045_0113
4279,speaker045_0019
4280,speaker045_0102
4281,speaker045_0075
4282,speaker045_0027
4283,speaker045_0000
4284,speaker045_0004
4285,speaker045_0048
4286,speaker045_0061
4287,speaker045_0095
4288,speaker045_0047
4289,speaker045_0054
4290,speaker045_0057
4291,speaker045_0007
4292,speaker045_0053
4293,speaker045_0111
4294,speaker045_0043
4295,speaker045_0036
4296,speaker045_0006
4297,speaker045_0069
4298,speaker045_0093
4299,speaker045_0008
4300,speaker045_0080
4301,speaker045_0013
4302,speaker045_0074
4303,speaker045_0021
4304,speaker045_0099
4305,speaker045_0105
4306,speaker045_0016
4307,speaker045_0038
4308,speaker045_0103
4309,speaker019_0036
4310,speaker019_0028
4311,speaker019_0076
4312,speaker019_0092
4313,speaker019_0091
4314,speaker019_0063
4315,speaker019_0055
4316,speaker019_0040
4317,speaker019_0084
4318,speaker019_0035
4319,speaker019_0000
4320,speaker019_0074
4321,speaker019_0049
4322,speaker019_0053
4323,speaker019_0067
4324,speaker019_0030
4325,speaker019_0072
4326,speaker019_0007
4327,speaker019_0046
4328,speaker019_0009
4329,speaker019_0087
4330,speaker019_0081
4331,speaker019_0095
4332,speaker019_0088
4333,speaker019_0022
4334,speaker019_0029
4335,speaker019_0006
4336,speaker019_0004
4337,speaker019_0011
4338,speaker019_0083
4339,speaker019_0073
4340,speaker019_0024
4341,speaker019_0064
4342,speaker019_0051
4343,speaker019_0096
4344,speaker019_0079
4345,speaker019_0054
4346,speaker019_0016
4347,speaker019_0052
4348,speaker019_0058
4349,speaker019_0050
4350,speaker019_0003
4351,speaker019_0069
4352,speaker019_0075
4353,speaker019_0042
4354,speaker019_0056
4355,speaker019_0037
4356,speaker019_0062
4357,speaker019_0021
4358,speaker019_0039
4359,speaker019_0014
4360,speaker019_0043
4361,speaker019_0089
4362,speaker019_0082
4363,speaker019_0015
4364,speaker019_0002
4365,speaker019_0093
4366,speaker019_0060
4367,speaker019_0025
4368,speaker019_0077
4369,speaker019_0066
4370,speaker019_0034
4371,speaker019_0090
4372,speaker019_0012
4373,speaker019_0008
4374,speaker019_0044
4375,speaker019_0047
4376,speaker019_0027
4377,speaker019_0065
4378,speaker032_0085
4379,speaker032_0014
4380,speaker032_0030
4381,speaker032_0015
4382,speaker032_0096
4383,speaker032_0040
4384,speaker032_0034
4385,speaker032_0095
4386,speaker032_0012
4387,speaker032_0087
4388,speaker032_0011
4389,speaker032_0091
4390,speaker032_0020
4391,speaker032_0086
4392,speaker032_0068
4393,speaker032_0066
4394,speaker032_0083
4395,speaker032_0089
4396,speaker032_0056
4397,speaker032_0038
4398,speaker032_0077
4399,speaker032_0021
4400,speaker032_0058
4401,speaker032_0079
4402,speaker032_0078
4403,speaker032_0045
4404,speaker032_0036
4405,speaker032_0072
4406,speaker032_0088
4407,speaker032_0063
4408,speaker032_0043
4409,speaker032_0029
4410,speaker032_0025
4411,speaker032_0028
4412,speaker032_0082
4413,speaker032_0047
4414,speaker032_0006
4415,speaker032_0042
4416,speaker032_0008
4417,speaker032_0084
4418,speaker032_0057
4419,speaker032_0005
4420,speaker032_0074
4421,speaker032_0027
4422,speaker032_0013
4423,speaker032_0060
4424,speaker032_0007
4425,speaker032_0050
4426,speaker032_0076
4427,speaker032_0019
4428,speaker032_0055
4429,speaker032_0065
4430,speaker032_0067
4431,speaker032_0003
4432,speaker032_0093
4433,speaker032_0061
4434,speaker032_0062
4435,speaker032_0031
4436,speaker032_0046
4437,speaker032_0009
4438,speaker032_0023
4439,speaker032_0000
4440,speaker032_0054
4441,speaker032_0075
4442,speaker032_0018
4443,speaker032_0010
4444,speaker032_0059
4445,speaker032_0004
4446,speaker032_0048
4447,speaker032_0035
4448,speaker093_0106
4449,speaker093_0028
4450,speaker093_0081
4451,speaker093_0052
4452,speaker093_0111
4453,speaker093_0100
4454,speaker093_0117
4455,speaker093_0021
4456,speaker093_0055
4457,speaker093_0034
4458,speaker093_0019
4459,speaker093_0080
4460,speaker093_0060
4461,speaker093_0093
4462,speaker093_0122
4463,speaker093_0023
4464,speaker093_0112
4465,speaker093_0084
4466,speaker093_0096
4467,speaker093_0091
4468,speaker093_0087
4469,speaker093_0025
4470,speaker093_0047
4471,speaker093_0053
4472,speaker093_0065
4473,speaker093_0026
4474,speaker093_0103
4475,speaker093_0098
4476,speaker093_0115
4477,speaker093_0043
4478,speaker093_0064
4479,speaker093_0099
4480,speaker093_0085
4481,speaker093_0092
4482,speaker093_0011
4483,speaker093_0059
4484,speaker093_0114
4485,speaker093_0004
4486,speaker093_0095
4487,speaker093_0082
4488,speaker093_0123
4489,speaker093_0097
4490,speaker093_0038
4491,speaker093_0066
4492,speaker093_0006
4493,speaker093_0008
4494,speaker093_0035
4495,speaker093_0041
4496,speaker093_0105
4497,speaker093_0109
4498,speaker093_0024
4499,speaker093_0005
4500,speaker093_0022
4501,speaker093_0124
4502,speaker093_0061
4503,speaker093_0010
4504,speaker093_0089
4505,speaker093_0039
4506,speaker093_0110
4507,speaker093_0032
4508,speaker093_0000
4509,speaker093_0056
4510,speaker093_0094
4511,speaker093_0069
4512,speaker093_0057
4513,speaker093_0101
4514,speaker093_0116
4515,speaker093_0051
4516,speaker093_0027
4517,speaker093_0031
4518,speaker093_0044
4519,speaker093_0036
4520,speaker093_0104
4521,speaker093_0020
4522,speaker093_0121
4523,speaker093_0129
4524,speaker093_0049
4525,speaker093_0018
4526,speaker029_0020
4527,speaker029_0070
4528,speaker029_0034
4529,speaker029_0049
4530,speaker029_0075
4531,speaker029_0009
4532,speaker029_0039
4533,speaker029_0024
4534,speaker029_0045
4535,speaker029_0084
4536,speaker029_0064
4537,speaker029_0032
4538,speaker029_0080
4539,speaker029_0057
4540,speaker029_0004
4541,speaker029_0037
4542,speaker029_0027
4543,speaker029_0047
4544,speaker029_0025
4545,speaker029_0072
4546,speaker029_0005
4547,speaker029_0041
4548,speaker029_0052
4549,speaker029_0060
4550,speaker029_0091
4551,speaker029_0053
4552,speaker029_0044
4553,speaker029_0046
4554,speaker029_0048
4555,speaker029_0022
4556,speaker029_0082
4557,speaker029_0021
4558,speaker029_0066
4559,speaker029_0059
4560,speaker029_0088
4561,speaker029_0008
4562,speaker029_0023
4563,speaker029_0028
4564,speaker029_0042
4565,speaker029_0089
4566,speaker029_0071
4567,speaker029_0018
4568,speaker029_0043
4569,speaker029_0014
4570,speaker029_0081
4571,speaker029_0002
4572,speaker029_0017
4573,speaker029_0074
4574,speaker029_0016
4575,speaker029_0077
4576,speaker029_0006
4577,speaker029_0062
4578,speaker029_0092
4579,speaker029_0035
4580,speaker029_0051
4581,speaker029_0063
4582,speaker029_0033
4583,speaker029_0010
4584,speaker029_0061
4585,speaker029_0090
4586,speaker029_0011
4587,speaker029_0050
4588,speaker029_0076
4589,speaker029_0029
4590,speaker020_0065
4591,speaker020_0024
4592,speaker020_0016
4593,speaker020_0074
4594,speaker020_0081
4595,speaker020_0030
4596,speaker020_0048
4597,speaker020_0051
4598,speaker020_0067
4599,speaker020_0009
4600,speaker020_0026
4601,speaker020_0018
4602,speaker020_0021
4603,speaker020_0060
4604,speaker020_0029
4605,speaker020_0028
4606,speaker020_0020
4607,speaker020_0085
4608,speaker020_0035
4609,speaker020_0077
4610,speaker020_0072
4611,speaker020_0032
4612,speaker020_0057
4613,speaker020_0043
4614,speaker020_0036
4615,speaker020_0062
4616,speaker020_0066
4617,speaker020_0047
4618,speaker020_0014
4619,speaker020_0027
4620,speaker020_0061
4621,speaker020_0006
4622,speaker020_0075
4623,speaker020_0004
4624,speaker020_0015
4625,speaker020_0002
4626,speaker020_0031
4627,speaker020_0045
4628,speaker020_0019
4629,speaker020_0037
4630,speaker020_0080
4631,speaker020_0052
4632,speaker020_0034
4633,speaker020_0076
4634,speaker020_0005
4635,speaker020_0088
4636,speaker020_0058
4637,speaker020_0023
4638,speaker020_0003
4639,speaker020_0046
4640,speaker020_0000
4641,speaker020_0078
4642,speaker020_0042
4643,speaker020_0089
4644,speaker020_0022
4645,speaker020_0071
4646,speaker020_0069
4647,speaker020_0068
4648,speaker020_0079
4649,speaker020_0056
4650,speaker020_0049
4651,speaker020_0054
4652,speaker020_0055
4653,speaker020_0001
4654,speaker020_0012
4655,speaker027_0005
4656,speaker027_0017
4657,speaker027_0052
4658,speaker027_0055
4659,speaker027_0061
4660,speaker027_0059
4661,speaker027_0079
4662,speaker027_0012
4663,speaker027_0064
4664,speaker027_0024
4665,speaker027_0034
4666,speaker027_0057
4667,speaker027_0048
4668,speaker027_0081
4669,speaker027_0075
4670,speaker027_0054
4671,speaker027_0042
4672,speaker027_0060
4673,speaker027_0003
4674,speaker027_0006
4675,speaker027_0033
4676,speaker027_0011
4677,speaker027_0028
4678,speaker027_0066
4679,speaker027_0067
4680,speaker027_0032
4681,speaker027_0053
4682,speaker027_0019
4683,speaker027_0056
4684,speaker027_0040
4685,speaker027_0083
4686,speaker027_0077
4687,speaker027_0082
4688,speaker027_0068
4689,speaker027_0049
4690,speaker027_0002
4691,speaker027_0065
4692,speaker027_0026
4693,speaker027_0014
4694,speaker027_0051
4695,speaker027_0016
4696,speaker027_0076
4697,speaker027_0001
4698,speaker027_0041
4699,speaker027_0008
4700,speaker027_0050
4701,speaker027_0074
4702,speaker027_0022
4703,speaker027_0043
4704,speaker027_0009
4705,speaker027_0070
4706,speaker027_0039
4707,speaker027_0037
4708,speaker027_0036
4709,speaker027_0044
4710,speaker027_0084
4711,speaker027_0020
4712,speaker027_0007
4713,speaker027_0086
4714,speaker027_0004
4715,speaker027_0047
4716,speaker027_0069
4717,speaker027_0010
4718,speaker027_0015
4719,speaker065_0011
4720,speaker065_0062
4721,speaker065_0090
4722,speaker065_0023
4723,speaker065_0066
4724,speaker065_0068
4725,speaker065_0046
4726,speaker065_0015
4727,speaker065_0063
4728,speaker065_0072
4729,speaker065_0073
4730,speaker065_0091
4731,speaker065_0042
4732,speaker065_0079
4733,speaker065_0056
4734,speaker065_0029
4735,speaker065_0081
4736,speaker065_0088
4737,speaker065_0077
4738,speaker065_0028
4739,speaker065_0037
4740,speaker065_0033
4741,speaker065_0039
4742,speaker065_0095
4743,speaker065_0096
4744,speaker065_0064
4745,speaker065_0054
4746,speaker065_0060
4747,speaker065_0048
4748,speaker065_0080
4749,speaker065_0089
4750,speaker065_0067
4751,speaker065_0049
4752,speaker065_0012
4753,speaker065_0004
4754,speaker065_0027
4755,speaker065_0002
4756,speaker065_0001
4757,speaker065_0099
4758,speaker065_0018
4759,speaker065_0059
4760,speaker065_0051
4761,speaker065_0074
4762,speaker065_0036
4763,speaker065_0045
4764,speaker065_0070
4765,speaker065_0038
4766,speaker065_0020
4767,speaker065_0007
4768,speaker065_0025
4769,speaker065_0055
4770,speaker065_0053
4771,speaker065_0013
4772,speaker065_0092
4773,speaker065_0061
4774,speaker065_0024
4775,speaker065_0076
4776,speaker065_0086
4777,speaker065_0041
4778,speaker065_0094
4779,speaker065_0075
4780,speaker065_0000
4781,speaker065_0034
4782,speaker065_0052
4783,speaker065_0065
4784,speaker065_0010
4785,speaker065_0019
4786,speaker065_0022
4787,speaker023_0043
4788,speaker023_0006
4789,speaker023_0080
4790,speaker023_0024
4791,speaker023_0033
4792,speaker023_0048
4793,speaker023_0030
4794,speaker023_0049
4795,speaker023_0082
4796,speaker023_0074
4797,speaker023_0039
4798,speaker023_0012
4799,speaker023_0035
4800,speaker023_0032
4801,speaker023_0004
4802,speaker023_0002
4803,speaker023_0056
4804,speaker023_0019
4805,speaker023_0021
4806,speaker023_0089
4807,speaker023_0008
4808,speaker023_0022
4809,speaker023_0027
4810,speaker023_0028
4811,speaker023_0044
4812,speaker023_0078
4813,speaker023_0060
4814,speaker023_0018
4815,speaker023_0001
4816,speaker023_0026
4817,speaker023_0013
4818,speaker023_0003
4819,speaker023_0046
4820,speaker023_0053
4821,speaker023_0077
4822,speaker023_0037
4823,speaker023_0031
4824,speaker023_0055
4825,speaker023_0050
4826,speaker023_0079
4827,speaker023_0014
4828,speaker023_0015
4829,speaker023_0075
4830,speaker023_0088
4831,speaker023_0054
4832,speaker023_0045
4833,speaker023_0083
4834,speaker023_0025
4835,speaker023_0016
4836,speaker023_0000
4837,speaker023_0084
4838,speaker023_0034
4839,speaker023_0017
4840,speaker023_0058
4841,speaker023_0007
4842,speaker023_0076
4843,speaker031_0048
4844,speaker031_0021
4845,speaker031_0073
4846,speaker031_0087
4847,speaker031_0058
4848,speaker031_0077
4849,speaker031_0000
4850,speaker031_0022
4851,speaker031_0061
4852,speaker031_0098
4853,speaker031_0018
4854,speaker031_0015
4855,speaker031_0040
4856,speaker031_0063
4857,speaker031_0085
4858,speaker031_0083
4859,speaker031_0050
4860,speaker031_0025
4861,speaker031_0090
4862,speaker031_0072
4863,speaker031_0046
4864,speaker031_0010
4865,speaker031_0079
4866,speaker031_0065
4867,speaker031_0051
4868,speaker031_0059
4869,speaker031_0070
4870,speaker031_0064
4871,speaker031_0017
4872,speaker031_0092
4873,speaker031_0088
4874,speaker031_0069
4875,speaker031_0084
4876,speaker031_0003
4877,speaker031_0068
4878,speaker031_0024
4879,speaker031_0038
4880,speaker031_0009
4881,speaker031_0012
4882,speaker031_0107
4883,speaker031_0054
4884,speaker031_0108
4885,speaker031_0006
4886,speaker031_0102
4887,speaker031_0082
4888,speaker031_0101
4889,speaker031_0052
4890,speaker031_0091
4891,speaker031_0096
4892,speaker031_0093
4893,speaker031_0001
4894,speaker031_0104
4895,speaker031_0109
4896,speaker031_0023
4897,speaker031_0060
4898,speaker031_0047
4899,speaker031_0044
4900,speaker031_0057
4901,speaker031_0019
4902,speaker031_0074
4903,speaker031_0078
4904,speaker031_0004
4905,speaker031_0076
4906,speaker031_0097
4907,speaker031_0041
4908,speaker031_0089
4909,speaker031_0043
4910,speaker031_0056
4911,speaker031_0100
4912,speaker050_0077
4913,speaker050_0068
4914,speaker050_0062
4915,speaker050_0030
4916,speaker050_0016
4917,speaker050_0080
4918,speaker050_0065
4919,speaker050_0042
4920,speaker050_0034
4921,speaker050_0023
4922,speaker050_0067
4923,speaker050_0047
4924,speaker050_0009
4925,speaker050_0053
4926,speaker050_0006
4927,speaker050_0014
4928,speaker050_0012
4929,speaker050_0044
4930,speaker050_0046
4931,speaker050_0036
4932,speaker050_0070
4933,speaker050_0060
4934,speaker050_0057
4935,speaker050_0055
4936,speaker050_0079
4937,speaker050_0045
4938,speaker050_0059
4939,speaker050_0038
4940,speaker050_0081
4941,speaker050_0022
4942,speaker050_0040
4943,speaker050_0031
4944,speaker050_0075
4945,speaker050_0003
4946,speaker050_0052
4947,speaker050_0021
4948,speaker050_0083
4949,speaker050_0017
4950,speaker050_0082
4951,speaker050_0007
4952,speaker050_0072
4953,speaker050_0074
4954,speaker050_0024
4955,speaker050_0008
4956,speaker050_0037
4957,speaker050_0058
4958,speaker050_0039
4959,speaker050_0028
4960,speaker050_0043
4961,speaker050_0086
4962,speaker050_0027
4963,speaker050_0054
4964,speaker050_0061
4965,speaker050_0002
4966,speaker050_0011
4967,speaker050_0048
4968,speaker050_0085
4969,speaker050_0015
4970,speaker050_0029
4971,speaker050_0078
4972,speaker061_0056
4973,speaker061_0075
4974,speaker061_0061
4975,speaker061_0055
4976,speaker061_0007
4977,speaker061_0041
4978,speaker061_0043
4979,speaker061_0002
4980,speaker061_0024
4981,speaker061_0031
4982,speaker061_0004
4983,speaker061_0022
4984,speaker061_0011
4985,speaker061_0016
4986,speaker061_0006
4987,speaker061_0037
4988,speaker061_0054
4989,speaker061_0071
4990,speaker061_0010
4991,speaker061_0044
4992,speaker061_0069
4993,speaker061_0014
4994,speaker061_0029
4995,speaker061_0027
4996,speaker061_0067
4997,speaker061_0070
4998,speaker061_0066
4999,speaker061_0052
5000,speaker061_0033
5001,speaker061_0030
5002,speaker061_0039
5003,speaker061_0076
5004,speaker061_0074
5005,speaker061_0046
5006,speaker061_0036
5007,speaker061_0049
5008,speaker061_0005
5009,speaker061_0057
5010,speaker061_0009
5011,speaker061_0073
5012,speaker061_0013
5013,speaker061_0032
5014,speaker061_0063
5015,speaker061_0058
5016,speaker061_0018
5017,speaker061_0017
5018,speaker061_0034
5019,speaker061_0060
5020,speaker061_0042
5021,speaker061_0001
5022,speaker061_0072
5023,speaker061_0048
5024,speaker061_0003
5025,speaker061_0020
5026,speaker061_0053
5027,speaker326_0003
5028,speaker326_0001
5029,speaker326_0008
5030,speaker326_0028
5031,speaker326_0033
5032,speaker326_0036
5033,speaker326_0045
5034,speaker326_0016
5035,speaker326_0002
5036,speaker326_0026
5037,speaker326_0038
5038,speaker326_0032
5039,speaker326_0027
5040,speaker326_0004
5041,speaker326_0043
5042,speaker326_0041
5043,speaker326_0020
5044,speaker326_0023
5045,speaker326_0006
5046,speaker326_0030
5047,speaker326_0011
5048,speaker326_0021
5049,speaker326_0040
5050,speaker326_0007
5051,speaker326_0009
5052,speaker326_0000
5053,speaker326_0018
5054,speaker326_0024
5055,speaker326_0034
5056,speaker326_0017
5057,speaker326_0048
5058,speaker326_0050
5059,speaker326_0049
5060,speaker326_0025
5061,speaker326_0013
5062,speaker049_0076
5063,speaker049_0041
5064,speaker049_0042
5065,speaker049_0074
5066,speaker049_0013
5067,speaker049_0066
5068,speaker049_0021
5069,speaker049_0068
5070,speaker049_0010
5071,speaker049_0054
5072,speaker049_0032
5073,speaker049_0008
5074,speaker049_0067
5075,speaker049_0069
5076,speaker049_0071
5077,speaker049_0014
5078,speaker049_0050
5079,speaker049_0051
5080,speaker049_0016
5081,speaker049_0007
5082,speaker049_0063
5083,speaker049_0026
5084,speaker049_0005
5085,speaker049_0004
5086,speaker049_0035
5087,speaker049_0052
5088,speaker049_0017
5089,speaker049_0003
5090,speaker049_0053
5091,speaker049_0031
5092,speaker049_0039
5093,speaker049_0033
5094,speaker049_0006
5095,speaker049_0049
5096,speaker049_0000
5097,speaker049_0046
5098,speaker049_0015
5099,speaker049_0065
5100,speaker049_0037
5101,speaker049_0058
5102,speaker049_0012
5103,speaker049_0009
5104,speaker049_0019
5105,speaker049_0062
5106,speaker049_0029
5107,speaker049_0078
5108,speaker049_0028
5109,speaker049_0073
5110,speaker049_0057
5111,speaker049_0024
5112,speaker049_0001
5113,speaker049_0064
5114,speaker049_0036
5115,speaker049_0048
5116,speaker049_0047
5117,speaker049_0040
5118,speaker004_0035
5119,speaker004_0051
5120,speaker004_0047
5121,speaker004_0036
5122,speaker004_0019
5123,speaker004_0006
5124,speaker004_0046
5125,speaker004_0025
5126,speaker004_0048
5127,speaker004_0029
5128,speaker004_0041
5129,speaker004_0008
5130,speaker004_0031
5131,speaker004_0003
5132,speaker004_0052
5133,speaker004_0053
5134,speaker004_0001
5135,speaker004_0027
5136,speaker004_0037
5137,speaker004_0054
5138,speaker004_0011
5139,speaker004_0024
5140,speaker004_0016
5141,speaker004_0033
5142,speaker004_0039
5143,speaker004_0004
5144,speaker004_0034
5145,speaker004_0014
5146,speaker004_0045
5147,speaker004_0044
5148,speaker004_0057
5149,speaker004_0026
5150,speaker004_0018
5151,speaker004_0002
5152,speaker004_0023
5153,speaker004_0012
5154,speaker004_0040
5155,speaker004_0005
5156,speaker004_0043
5157,speaker281_0024
5158,speaker281_0022
5159,speaker281_0001
5160,speaker281_0023
5161,speaker281_0019
5162,speaker281_0010
5163,speaker281_0032
5164,speaker281_0017
5165,speaker281_0005
5166,speaker281_0049
5167,speaker281_0009
5168,speaker281_0000
5169,speaker281_0007
5170,speaker281_0025
5171,speaker281_0014
5172,speaker281_0027
5173,speaker281_0047
5174,speaker281_0002
5175,speaker281_0004
5176,speaker281_0026
5177,speaker281_0021
